,yelping_since,review_count,average_stars,user_id,name
41142,2008-10-06,10,3.91,-pOQJEHiyy1upcid53JqIQ,f
41145,2015-07-24,10,3.55,nqT_EJPu1YqId9okYOm2uQ,Devin
41147,2017-04-21,3,5.0,6ToRP8WfW_6y2jL8vDjQGA,Taylor
41149,2015-05-02,65,3.77,lMNbGAn2HmHypSJpUsqFNw,Samer
41158,2011-12-21,115,3.76,q5OhW8ne_hteHo6xLHNUPg,Bon'shaniqua
41171,2015-09-19,104,3.78,eEgeuz6Gg12HZkFZTfbb8A,Jo-Anne
41206,2012-07-20,67,3.9,wt0lL3xJIGeJ1r0qO-vkrg,Abby
41235,2014-08-16,3,3.0,Onik0OFmf0Ewqy0419s6lA,Marco
41244,2010-04-12,266,3.62,K1vgSZmpV3hHJ-mzphkezQ,Doc
41246,2012-08-28,15,4.73,PzFuVjgboYqai1QN8lj4JQ,Mike
41258,2015-06-16,7,2.78,xCadxBK92tYphbLoaIKoOA,Dan
41273,2014-10-07,14,3.64,tUJj3BdPRSUYpCpwJoGtZQ,Frengiee
41289,2011-09-12,96,3.13,lWwbztYfXdAV4Zey2exqZQ,Ray
41292,2014-10-08,20,3.2,YFbnam7gOD_UYjbJ13byHA,Angela
41315,2014-08-13,16,3.0,VHfWBtZw9jMWT9eEuzxezw,Ryan
41327,2014-10-10,6,4.58,qMFQvLUnEFDGd4Lh8XB6oQ,Denis
41337,2015-02-21,26,3.17,0najbLIinR5v6GmI2Nlcsw,Amy
41338,2012-06-27,2,5.0,i9WRONoKdk7t3EvVgHJ6WA,Melli
41385,2013-08-21,8,3.88,6q2ljKqUdj3r9eh8_b8_1w,Kevin
41389,2017-07-19,5,3.2,xhySebfjiAzE4cy--QjFGg,Charlotte
41413,2013-04-17,12,4.25,Z_Yh00FN8XfyuEayBXiYEA,John
41427,2016-07-11,4,3.5,8sejfclMFjB5YJrAevMDDA,Anne
41478,2017-09-27,3,2.75,hYUMpbJ-e3lPEeqjvunL_g,Amy
41563,2014-07-02,9,3.6,ezuVO1Up2TiIqmfa5B682w,Ashley
41566,2017-02-24,9,2.5,Hw-TF3o4sCGIGlULEv8uOg,An
41573,2011-04-23,9,2.8,m9090whCBqsusfgCzf0uMg,Mark
41592,2016-04-23,2,2.33,kjWxXbs162ViS2eycHan1Q,K
41596,2018-01-17,5,3.17,YhoQn2UmHKh1AWosvHxG_g,John
41621,2017-04-07,11,3.82,7gSQOqmja0Pdb1KsQOM7rw,Christopher
41664,2013-08-25,5,3.0,_JpAoREs2wsA7qJsLHpf4w,Faizan
41674,2017-11-26,1,2.0,PEsXLyBqLHHZSrz1jvUCEg,Becca
41686,2010-10-11,9,4.11,qSb0MGhbqgTLHhUQT24JRg,Jim
41725,2016-07-25,26,3.89,HRWbluZbAg89aacwTmhaHQ,Shin
41734,2010-09-19,97,3.02,qun6FZJ_s9SH2M9Opi89RQ,Kevin
41744,2016-08-17,7,3.0,dIuGjGIdT2ERReX7QrrkYg,Katya
41781,2017-01-05,12,3.31,WQDjVjBug3ZGorajBU96kg,Jim
41839,2012-08-06,23,4.13,KNF0sbXc8QroeiL9Pzwjqg,Nicole
41856,2012-08-15,17,3.41,c1b7MvwjHFzLS9NNQEh06w,Lydia
41877,2014-05-31,5,3.8,s8ZP-QyLsNFTV3jGaMzklw,Iam
41886,2013-03-11,13,4.08,uyGOSTo_rKhTodPjoaGe_A,Maureen
41915,2016-07-17,1,2.0,OC6ak0Ht_FU-uG6uvBTXSg,Chenchen
41927,2016-08-19,3,4.67,cFtkUFArQyluvP4ms63N2g,Tracy
41947,2014-08-17,15,4.0,sPrNAu5K9mDw4gzyq4n6vw,Jocelyn
41962,2017-05-08,12,2.25,X2KAO0z3RnfPgYXdfzGH5Q,Topsy
41970,2017-01-03,3,5.0,qRbiQ7fI6v_wCdEZfWSGOg,Natasha
41976,2014-01-15,18,4.17,fXShtMp5dCo9j9LqsSdRKA,Marina
41979,2015-03-22,33,3.5,03bhEXBI1lg4PXD7d8__Cw,Elsa
42027,2016-04-24,5,4.4,_3TYOG-6n1UL5pcFuu7TXw,Steven
42064,2012-09-18,7,3.5,6Ml4zcGLBrdVo2PYwNe3bw,Gina
42079,2015-09-13,17,4.35,JywS1C7xAeI_eG970OpuHg,Ranae
42100,2013-07-03,57,3.61,8KiAqRiFL0uKHSLMHJBu3Q,Donald
42132,2011-04-25,11,3.29,qWnjJR-F5HucK8-MP5xiVg,A
42141,2012-08-11,27,4.0,QVea-T9JgZ6p-vMX0aymJw,M
42154,2016-03-20,6,2.83,yC-gZXAHkdIIIeII4OCyGA,Matty
42194,2017-03-19,5,4.8,3Q7QcJtAOcjhFO2XubCG_g,Elizabeth
42201,2017-01-29,1,5.0,Ygyev1FelMXI-s7HkMThCg,Young
42215,2016-05-03,6,3.5,kfkih0BQa3n_k32bYjhGhw,Tianxiao
42233,2015-01-21,3,2.33,CUT2Jsw_1t82EmxcuBa4PA,Shawn
42241,2010-06-23,16,3.88,_qJUR12dF8_Qs4nZ2KilCA,Kase
42243,2015-08-19,1,3.0,TaUHDNaU3ssAhiaHBPoV6g,Syed
42255,2015-03-13,3,3.67,VSFUACAUIN7tsbX-pNxP_g,Seim
42259,2017-07-17,2,1.0,SzNYM2MlG3zyPHcTTUU5yA,Tat
42266,2014-08-23,5,3.6,75uQxeMdQf_O3RCfEDQQMg,Rose
42280,2015-09-30,28,3.61,1nGngtC725tsyDs55C0XFA,Discerning Shopper
42305,2011-04-03,43,3.27,OLmROcXVvkfNiPGNAW2mVA,D
42307,2011-12-08,36,3.18,bhAO9DyYxhq0G3RciU9KZw,Janet
42322,2013-11-08,140,3.21,CdUZIzSe0GJ7qxq4BU8pQw,Jonas
42328,2011-07-09,17,3.94,AwLKtvbFVEMLnWr6WekHTg,C
42350,2018-02-04,4,3.8,MKT2acYLNI7RoeohDzHPTA,Jess
42362,2014-11-21,2,3.0,ffeT8aD6caP0UGHECIldMQ,Paula
42364,2010-06-06,17,3.06,-FIEGJWvw6KT86sRiRKdvQ,Mauru
42370,2017-08-07,1,5.0,tHveHsXzZGD7t7sV5l73MA,Lisa
42400,2015-01-02,48,3.18,ynLXi8Gvyk41S_0s8bFwxg,Wendy
42428,2012-09-25,31,2.3,-vUDjoZWsxNjiBazY7EyBg,Frozen
42435,2014-08-23,5,3.4,T616Si6sOlB4q8OMKdiTQw,Ivan
42441,2014-02-11,13,3.2,XN6InnJ-XfH4vRHNvHyYBw,Destiny
42451,2013-04-29,20,2.25,oK8TpLu7S7yVqWUCfTwuLQ,Suresh
42454,2016-05-25,5,2.5,egC6sj9JnuyXwFpCdfQ2uw,Chris
42457,2018-01-07,65,4.09,-UL3PJ8kUwmqBuACamd7Lw,Anniie
42466,2013-11-10,2,5.0,tTqAAUhJV7kEQ49qwBTkwQ,José
42479,2012-03-09,38,4.34,DMKcnxrnUMcClcLtffwNTg,Lolly
42541,2014-05-17,53,3.4,4WoAauE_v-vwMuQ665rMyA,CheSooJung
42561,2014-07-30,73,3.97,65kdUhcdbgCqc0tvfK56Eg,Jessica
42569,2011-04-10,473,3.35,2vJ2e51kdbdAmAo_HTr4KQ,Charlotte
42594,2016-06-01,6,4.0,EjjlznmssSet-jphXrix5g,John
42610,2011-02-14,428,3.48,HmYj8wXXzzmc80DIenufuw,Sherry
42617,2013-07-03,1,5.0,rgnPRf9joG1V8KxVIuCMXg,H
42642,2013-10-07,48,3.84,OdBRr5nQqbnlKguqJSI_ug,Rosie
42663,2011-02-13,19,4.0,8EI3pPvgwPJSsnwqEKPvzw,Thomas
42668,2009-04-03,57,3.3,sYl1niCXXzFbyI4UPouM3w,Dan
42669,2010-11-29,89,3.74,fxdhXF_ZkHbsQiWlG0nDhA,Jeffrey
42670,2012-06-03,38,3.12,Sa7sybxj5YuZIZKsbN4jFw,R
42720,2013-04-02,32,3.64,ZmnSHsiYfFxaqjjxF2I-Eg,Cee
42724,2014-07-13,3,4.67,-tWLPqpm5o145XexGi5J-Q,Theresa
42726,2016-06-25,234,3.56,0Zswwlz4NzUJoG-skyWzIw,Tania
42727,2013-12-05,2,3.0,zOMAdu_ja1wwKSmL_PXnjw,David
42755,2015-12-21,11,4.09,NiT-TFAhIUOaQmBsmz-WdQ,Heather
42764,2009-05-12,9,4.44,ANqgi74Bfnks6OYoWt9e1A,Todd
42772,2011-12-12,73,3.78,nbBqUNCuBV-6HVkXgPaSVQ,Sunny
42781,2014-04-18,33,3.33,FyXI2oEGGwZc0MJPuUo3VA,Julia
42784,2016-05-30,8,3.75,tL4lW1ZlR28E7sLuO62G8w,Andreea
42786,2018-03-07,1,1.0,_Gp6uXrkxBykMmnHi-lKEA,Sanjana
42790,2011-11-05,92,3.68,Qd6dZCL3ZvIRlaT5AYEdCw,Tatiana
42794,2009-09-20,59,2.88,USKk6jepgXLVb4R0SBX3tA,Johnny
42811,2015-05-24,71,3.51,_PuWIjyivzP4-Qxg4jRRfw,Victoria
42812,2016-01-19,55,4.02,6t4RkHusn2QxXZjM81U_Tw,Sunmin
42824,2013-08-05,49,3.68,uaY86TZWkV157s9bZ3Gs1A,Kevin
42831,2017-04-14,3,2.67,VTmG_MNWORQV-gZBL07OUA,Mian
42844,2015-11-08,7,4.86,xV3JJRXe5dj6UPzJ_MD7JA,Umar
42864,2013-02-10,188,3.38,2K58nkDk7Cp9_dezPeJaSA,Tony
42871,2012-11-24,13,3.38,Rh4RQd61aaxGG_qSStpiHw,Jeff
42895,2012-05-27,158,4.27,QRsuZ_LqrRU65dTs5CL4Lw,Alex
42900,2016-01-01,2,5.0,XgvtfJW7biV-cPKHT2Slrw,Danbi
42901,2010-09-16,91,3.77,KRpN6TOAn1l7EpD5diP0lQ,Sarah
42911,2014-09-12,3,4.67,DF2JxV-p8LdvbR-RXoFB_g,Moommen
42913,2017-02-12,10,3.9,kiMw3naiN2SjnWrqmcLdNA,Kiara
42921,2012-03-25,35,3.23,Uaqawx2iD0mT5YP_akJrJw,Heli
42944,2012-02-21,19,4.11,14AqRFXVUYzrpeOeyKBxgg,Shara
42956,2012-07-11,13,3.54,ToEAEtMGG24A_ku53khMxw,Wayne
42957,2011-10-23,117,3.65,_h90DPyhfp5048wR9eF92w,Kit
42965,2010-12-18,269,2.77,Bf-X9oxiiRvzgrwguUWoeg,Raymond
42978,2014-10-18,249,3.39,nOSWGrjT4HIpDohLAOpgLw,Hetal
42991,2010-10-27,55,3.49,cNHdkqRvUdX5DyeGVJPMQg,Gunnar
42993,2010-04-01,171,3.3,C8W0VzsXaTg4YvciNTy3bg,Erwin
42994,2008-08-14,30,4.1,x8EM2h-pHivskKhbWX717Q,Matty
42999,2016-06-22,4,4.25,dkW50PbLS55C37J2eNKkZw,Séana
43010,2015-03-04,98,3.61,UBs-A1IL9eB8jg-HXgPWcA,Hoi Yee
43024,2012-10-19,144,3.84,KmHtoogKhK-ID7FWGOPvag,Vanessa
43057,2013-10-24,58,3.95,rNbOmPzfWD1D4V8WOo7lBQ,Laura
43071,2010-12-16,77,4.18,_IfD6K58QjUR-W-fXdXYnQ,Anne
43076,2010-07-24,9,2.56,NvW9xmwPJuiCIzfoHb49aQ,Koen
43084,2011-03-26,30,2.77,igPOLgjgoOgY5pTZ3sSruA,Adil
43104,2016-04-21,11,5.0,Xg8x83peaHTIkgYOoJL8mw,Taryn
43120,2013-01-28,41,3.88,4k2XscriY00GiCWWg4HShQ,Natali
43130,2014-10-09,13,3.54,1fiFPinzD_wh7PEvnVlkwg,Lola
43142,2008-10-16,102,3.76,qj8x2P16RHrgW_A5uwN0Cg,Rj
43160,2014-12-30,15,3.0,Eaizic14vY3u7V4YwBXFCA,Sammy
43161,2013-03-30,26,3.38,4IxkAiHZ7eZqZpcTpC8jUg,Judd
43189,2013-06-14,21,3.0,Xy21cD8oowwPpl0EEDKb3A,Wes
43219,2014-05-19,54,2.77,0fr3gtuZZExwdUHAChLW3g,Silky
43220,2013-03-26,14,4.07,JgOGgWTwRoGVLKTkCd-DQw,Pat
43225,2014-05-22,6,4.5,dAqZwKqBxEVLiMjp0Q4jjQ,Harini
43231,2016-02-06,117,3.85,LZoZfNY8HNlIqJlNqeYVmw,Dasiga
43239,2015-06-28,7,4.71,ZXHqjfoUER6CXlBpkKetEA,Susan
43242,2013-04-22,60,4.02,n7oHpl11EoEMxGKO-XxRow,Apple Joy
43249,2015-08-27,10,3.6,9S_v0sBm3tUA3Wi-O5hKvA,Jacqueline
43268,2012-07-17,49,3.61,gJm0HnCtVPTj3GKCEGAsIQ,Jonathan
43270,2014-07-15,2,5.0,CKwKEvmnoSxaQXJIYppUNA,Kat
43275,2012-05-16,17,3.61,K5iBwGFVG1u9lketB6-ZVA,Wojtek
43277,2011-04-12,13,2.65,bgB6ILqK-QDuSRT2WMAtXA,A
43278,2016-09-02,23,3.91,oVTxWKLs5hmgyyU4Kq6hFg,Julia
43287,2012-08-25,30,3.77,HVwkrL1vBC2USQfzG18QiQ,Laura
43289,2013-10-25,5,2.6,T7b6tKaWzoYXTV4W1aJgsw,Alejandro
43312,2010-11-16,247,3.49,rK4I1CJLXCQSZIhigdJcnQ,Madelaine
43341,2017-04-22,12,4.0,hs3abE7S7m_yefUr7_8-Hw,Kat
43355,2014-12-20,79,3.99,ByCPQGAUR4TXPuGAnlGZ7g,Justina
43390,2013-06-25,28,4.03,nYEeD7hPdqUKGsCPfL88QQ,Mike
43410,2008-11-05,579,3.35,hSE3_ZdkaILWxxVrw_mt9g,Diana
43424,2012-11-09,101,3.8,m4qUrZcQ8pkGb5HQcJWwTg,James
43437,2012-02-27,386,3.55,S10Q9h_W-MKyog8IdcCNCQ,Bobby
43448,2016-12-09,163,3.68,HPtjvIrhzAUkKsiVkeT4MA,Veronica
43456,2014-11-09,76,3.58,zSl68XFwisQyr_TDXQj3ow,SandyMj
43476,2013-09-07,170,3.34,AghKXr53xNvKjh_A5Ur1GQ,Marcie
43480,2012-04-06,32,3.0,keJDygslzPNPo6-s5t7UFQ,Peter
43483,2011-10-10,28,3.45,r94_WYt1r2dw5SLIW3sgkw,Mimi
43484,2014-04-02,12,4.08,ZrKS7shqchdlPDBadbmm-w,Caitlyn
43496,2013-01-09,34,4.06,4TVcAVhnypLekIauJyb4OA,Carolyn
43518,2013-03-15,11,4.91,KeAqZGJTgGgIC1KQDZTEAg,Steven
43532,2012-12-29,47,3.58,exVoGdv_J1KYwD5CuFO7eg,Leah
43533,2009-01-15,34,4.11,isP3qpBQCxKTyy_1HR4LOw,Molly
43568,2009-02-03,18,2.95,zci8q7lY8-qO554ffTMyIg,Sim
43572,2015-11-29,154,2.8,E1hLHq6LZ6AoSJzW-oT4FQ,Jennifer
43573,2011-02-11,32,3.97,WOiA1DN1DPxpxwf44oS2BQ,Cherie
43583,2009-04-12,14,4.5,dcozCWECLCRqhiLSyNne7A,Jenna Marie
43590,2014-12-24,492,3.85,0uNxhZAFbkalQImzJ6UDUA,S
43599,2014-01-17,16,4.0,f2hZrK1IS4OUwRZo2rb2Wg,Audra
43605,2014-05-06,4,3.75,ExrJYKXaOlMAdCYUmSmJcg,Alex
43615,2010-01-04,380,3.46,TaJ3hRYUW9Z82HF0qc4hFQ,David
43623,2015-02-04,9,4.89,gM6qRkTqaifa1M8MPvIWKw,Michael
43631,2016-04-06,28,4.07,-EWgEX_dc1Xv83dVtrpK6w,Meghan
43642,2010-10-17,6,3.43,YsV9q5a2co5FGuZm21jMnA,Abigale
43667,2009-02-14,265,3.48,9nRbPCjtfv7WQjbQFofKwQ,Eddie
43684,2014-08-01,295,3.78,JChx-48PcGZjD1OE7O69VQ,Paulina
43710,2010-08-31,6,3.67,6ZpTRZs1rJNMs7Bri6URyg,Food
43751,2012-01-29,83,3.93,EP6QqIVWH_xikCBnbKS3xA,Krys
43758,2012-01-16,187,4.27,R_evEjQUmtzNalScjk2_Zg,Angie
43759,2012-12-06,80,3.86,nYLwRPl8oAYGF7v781cVOA,Hooman
43762,2017-01-15,82,3.66,By9qnb2xvnlh4wY7qOtKVg,Felix
43765,2017-09-19,11,4.18,N4XnTCKUBefWeKNFllCH8w,Kay
43777,2015-11-20,53,3.68,ZoNEuIMtwJ4BFTG5zs7aqQ,Amy
43783,2013-06-05,94,3.69,MI-pBHq8UgCOvphX3nfFAQ,Michael
43816,2014-11-25,22,3.65,w6X2MXtL1DrMxDiajl_GNA,Magda
43819,2010-06-25,470,3.71,8Ni1MmORWyvW0lJHJiqiQg,Arvid
43826,2010-11-24,77,3.82,b64moEwBxR9rai5jKn0-hA,Jason
43845,2011-07-12,79,3.59,DKURijAmB5Xz8dHLox6hTw,waeza
43875,2010-08-08,146,3.46,Rg-86Gr5Oe8ODoMUfr1M1Q,Sandra
43877,2011-02-06,38,3.54,ElUslyRrdW9p1sMSo2pHzw,Rebeca
43907,2011-06-03,59,3.71,AzeqXBJLTPoLP0Rt7GGDfQ,Alex
43921,2010-08-05,143,3.56,xDtrecOuYEga6v49EEILcg,Bonnie
43923,2014-02-15,7,5.0,mHTNvlxB6ybmHCJI712NOw,Jamie
43926,2018-03-15,14,3.13,b4sMXTvntokdYEr1KV3yCA,Levi
43935,2009-10-26,91,3.99,pf4gs6gibSG3nlLirKKKcQ,Eliah
43936,2012-07-15,103,4.06,VgrHYMGdXl03AQtcwQ0l6A,Laura
43939,2018-03-04,1,1.0,MZdGwNf7lrXr96-nKtEqWg,Keenan
43972,2013-01-18,206,3.89,KgFOJnWXxVuz0b-xfo6jjw,Brandon
43973,2011-06-08,73,3.78,UMVPoZ5YYewEmVZLBPpXSg,Dominic
43981,2011-02-12,12,4.0,oBzV_4swLdRA77M6LzZAJw,ELliot
44007,2015-12-23,3,3.0,QiImJsgSqQ7pI1N8QnbgAA,Elaine
44021,2012-06-16,12,3.25,6z7Xk0dXpQTewOIk-fMDvw,Andrew
44037,2012-09-22,136,3.61,7OCbIm0KCDKnzDIk9f8-bA,Neda
44064,2012-04-08,14,3.29,7bphIm_0ype9WAE9lO84pA,Bruno
44068,2016-11-15,11,4.55,HpMcQ3nXg7KhugXNj8A3zA,Miyako
44082,2015-02-04,16,3.88,ts364JSfveX9T4oX2NMydQ,Nav
44090,2012-09-23,256,4.69,Axh-cOUoA715qgaem50stA,William
44096,2011-10-05,293,3.35,UXpTrzITc0yg08sXftsa-w,Irene
44125,2010-12-15,90,3.56,-zjgxf6V-EOx320YXJwYPA,Laura
44132,2011-11-18,68,2.99,yKrMdnTdSGxqqoD9c0OynQ,David
44146,2013-02-21,180,3.7,-od707p4FHGul0gte29AoQ,Nisha
44152,2014-03-08,89,3.89,n9QO4ClYAS7h9fpQwa5bhA,Vicky
44161,2012-04-30,2,1.5,jh4qpUmVSP9LfXh1OU-gmA,Ellie
44171,2016-08-22,4,4.75,cb7O1OVw66KHqjXmF3-qsQ,Winston
44198,2013-11-05,25,3.11,xp4dDQt-SH4MoiELGCQQqA,Carman
44224,2013-05-07,10,4.5,tGSJHeTwihWxCrFt9mpVuA,Gurjit
44239,2015-10-27,42,3.82,ZXyGw3Z1DyhK1sfNtpcyYA,Linda
44241,2012-10-19,3,4.67,d0vxIROGBnYeyOZDFgOdnQ,Maurizio
44287,2009-12-10,261,3.62,dpdM0CIUKSq7YL1f9YjZnw,Lindsey
44293,2010-12-26,14,4.36,YI4eVDOzuYG8ZOqkAmkogQ,Helen
44299,2012-03-14,163,3.71,BqAMAM9wkjUyOJzqYOHg5g,Daphne
44300,2015-04-03,37,4.45,qNXL5NHlrFF08R3k0ged3Q,Allie
44313,2013-01-19,10,5.0,-HYfDvWqC2p8rXgfg3akFg,Andarz
44333,2014-10-06,3,3.67,esFcHtDTOPoFSiNsmIr39Q,Kate
44352,2014-08-31,46,3.42,PTSUCjj-ct5nK1Mw277IPA,Kyle
44364,2010-12-18,153,3.52,pVj37cy4Y6FfH9YIlEhsZA,Grayce
44415,2013-02-25,17,3.24,PJ64Qd1t2dtiSvgGaAGxYw,Andy
44419,2012-08-25,53,3.0,vxC7OBHO7STaWy30gRYHlw,Laiyee
44420,2014-05-18,20,3.65,WieAaL_2zmSn2V6NLaBJMQ,Lynda
44451,2014-02-22,3,4.67,fGMH4zLnwCavd9p0hk_uxQ,Eduarda
44468,2012-07-21,13,4.31,plsagxWu1g_Q_nx52s31ww,Anthony
44473,2015-10-20,9,3.56,zyzoF7KjvOHmRJ1OO5JtLQ,Matthew
44492,2016-06-21,33,4.12,E3OyZh9aLWhKX2ctlMT_4Q,Jessica
44508,2010-02-24,5,4.46,IH3fgKXivy_aP3Mp8K836A,calvin
44525,2016-05-17,59,3.38,F7HO9icnRADHLlwsoBzaSA,Moris
44538,2016-03-24,10,4.09,6bPYjkO6hzzd0ok12793dg,Alicia
44547,2013-06-11,4,3.0,rMkOFkryEFVqZMCplLnubg,Saven
44567,2016-07-01,75,4.07,-PeC1KoRPOvbpwkC8pKYnQ,Jackie
44578,2011-11-15,90,3.89,SbZllpU4VmvfADvBBaYXKA,Marz
44581,2012-10-23,32,3.5,ieBACowrCiUvNot5p9moNg,FatCat
44595,2013-12-04,9,4.22,eutd9-9vUOu5T96DoMHXzw,Alan
44606,2015-08-28,203,3.95,WdM_WP7BplkEPOok_9eqtg,Scott
44613,2011-08-21,15,3.6,_EH_2JGplPbB-ZQoY-tJeg,rose
44640,2017-10-06,73,3.87,cjO0V5LnmI_bs1H4x_S65Q,Tushar
44641,2008-02-10,439,3.72,gPK2AKr-UA_7hZus80SSng,Kat
44655,2015-12-23,78,3.43,okMZiSLQ-DE2osx3qeHDFw,Jessica
44665,2016-04-19,9,3.67,HjhgxBlqSJPWTnsMUuvanQ,Vivian
44667,2013-03-12,45,2.75,CJZce784EJ3kQJK6oEcf2Q,Barbare
44674,2014-12-08,148,3.38,K9e97tYiWz7RHInMSu8kjA,Dorothy
44677,2012-04-18,1289,3.97,WeVkkF5L39888IPPlRhNpg,Kris
44709,2015-02-15,66,3.32,a39kizwaoThU6uLIv_Ke2g,Catherine
44752,2016-10-30,3,4.67,G7CJYJrO5LL3i4IRKu1EHQ,Joanne
44758,2012-03-07,82,3.99,frlKbObavggbdI6cWYO8XA,Marie-Pierre
44773,2015-09-01,53,3.59,z6sdJFxDuPXP1P78Blj7mg,Alanna
44774,2015-07-25,2,3.5,nMyXgfaASF1ZN-MNMoABSw,Max
44775,2017-02-21,1,1.0,v4bP-qUeUCTes9ljiozrIg,Rob
44789,2015-07-29,6,4.0,pWNemdAhq7AxS9ZMfixgbg,Justin
44799,2014-09-25,68,3.73,Hp6VQJdp7akS1Q6cLfvR8A,Mayrim
44803,2016-08-23,25,4.31,mdx_uzqOvgtcnCLT-CI4gg,Yunlin
44814,2016-04-04,67,4.22,_vrY2IvCH1LQt4Od8g9OMQ,Kenny
44823,2013-02-06,52,3.2,UClQUoVv9pQvIATLcIE_Ng,Cindy
44829,2013-08-19,26,3.0,2-LG4MVxs1PhPTFkZzt_1Q,Michael
44849,2013-12-03,85,3.38,B0Xxo-DtDejGVHQccS1iiA,Raina
44856,2011-09-23,31,3.13,Uzm484-OemrJST8Ogyms5w,Jennifer
44862,2011-09-05,17,4.47,fm81Kvi6lNYxTyvCgSd1mQ,Earlita
44866,2015-03-04,16,3.29,XN_wL9KAmPkb58dp_5TngQ,Sue
44870,2012-07-17,5,4.0,LOmjYKd_Veb72HDinayPhA,David
44875,2010-12-12,253,3.67,HxowYMzG-LVo6X0XhhLzXA,Sue
44877,2016-03-21,122,3.97,7yDDAnthr-3RFuhGjgxD8Q,Bernadette
44891,2015-06-12,47,3.98,4Tb8jDrTqY_HtgZPBx8RjQ,Fiona
44905,2010-08-11,19,3.0,LcqbbLOHhAwIEMnluxnSqg,Kevin
44933,2015-05-12,8,4.13,oDai3_Fo21vkZVsxNe6xww,Chelsea
44958,2015-03-14,20,4.0,KJ3Uy5yKK9pKd8PE5vzaZQ,Nicholas
44997,2013-01-29,3,2.33,GnKJvN6gCvFWTTvypohY4w,C
45027,2017-02-11,23,3.78,pNJPtnJKwpxkbagaoVPLhQ,Stuart
45060,2014-02-03,20,3.95,0FzS7qANOPweRka24DxVuQ,Peter
45061,2013-01-03,10,3.09,vIvqApcDTXwpY4fFzuqpww,Farid
45068,2017-03-04,5,4.8,ydqFPN7OmeMzzXkI4i_5vQ,Paul
45073,2016-03-14,4,4.75,TjCMOQy81t59Q1GHW1LwRw,Priyanka
45101,2015-07-25,1,3.0,S6iRmxMYksS4vMbqwJfXsA,ShenJie
45165,2015-02-22,16,3.88,M17c3gKwvQU40gVK1ISHaw,Ryan
45193,2014-09-02,6,3.5,MtVKH_ECFkWcutL4POt8ZQ,Melissa
45210,2011-04-24,5,3.6,CTTcq2bXo6K15y9OjPXYaQ,Andrew
45250,2017-09-25,38,3.87,Wj73Jhhn_S4qvHAmg4fRmw,Denise
45254,2009-09-25,11,4.17,nIDKbYU09ddZomQv3ImXUA,Jack
45312,2017-04-24,10,4.1,ZbdEvHIFlSOjrqZJSPvVyg,Dane
45323,2016-01-05,9,2.33,5mSC0qG1RuFHl745O1l57g,Bb
45351,2012-05-23,11,4.09,KBR0AfgvO1EdCDverloQZw,Adam
45394,2014-08-11,34,2.44,1y_qPXTSAJsPoVFM80HeMg,Steve
45403,2013-11-11,47,3.9,9YAcyOPntf2HJszcWgkLow,Mortaric
45418,2015-11-20,6,4.33,H1WeSS8zl_G0J26a4yCGPQ,Jeff
45461,2018-04-12,4,3.5,pF9JPQjHaib21Ikaw-aEAw,Lisa
45463,2016-04-01,1,1.0,64QdGEb8hzd5Hyf0z0yjCQ,Ryland
45519,2016-02-19,12,4.08,AYljqaJbn8Lr33ciEHDLPQ,Angela
45549,2013-05-20,4,1.8,HdhObIdClG-1ovI3dbPfNw,Arif
45572,2017-12-08,2,5.0,TEyKVA9KojhCYIE2XyuaFw,Corey
45620,2011-06-01,10,3.5,SsXTLp6HeojuCThk_AaAgw,Douglas
45646,2012-03-08,13,3.46,ig3Ep3Yt2x6GWYqPUkBLIg,Mike
45654,2012-04-10,8,2.63,XcO7fb0q-LukfudaBMNPIA,Shavnu
45666,2014-09-02,1,5.0,t2Ag5qAh6_RCdFvyER9r5Q,Herm
45683,2010-11-06,15,2.47,vNkPEJwPQ3Ecg8qHj_cVMA,Glowing
45688,2015-07-05,28,3.53,GF5i2sr2JVK9Q1ObR20ZyQ,Adam
45690,2016-08-01,5,3.4,d9jRdiA_DbHXqhOhdjiGHg,Katie
45708,2015-01-31,51,3.47,vDruvdp7fPNcTYg0Gvkv1A,Matt
45710,2012-09-25,16,3.35,eHcE3YQ1-TZAInJJBU9trA,Bryan
45726,2017-03-03,3,3.67,YG9wYveha8KgQY9OnsX43Q,Michael
45735,2013-05-07,37,3.62,SJD_u3QhXCxKYCtWO3J8aw,Trevor
45746,2012-12-19,300,2.97,YqMpcRUA0OMw1WNLDGoj-A,Sue A.
45751,2015-04-11,181,3.82,kteNzDbDmsatpOC0xssmew,Katie
45763,2013-10-04,7,4.2,e-gquQa1ZJDeHPYckwJ3Bg,Nichole
45765,2009-08-29,42,3.38,tIUMwnnBZ3XB-yt7GeRmzg,James
45770,2015-10-25,15,3.2,my1jiWCgQ50JgFrUHA0tIQ,E
45777,2011-11-17,9,3.4,udZIs--QWJR0efqxCn9C2g,Shawn
45812,2016-06-29,45,2.89,mVDlQwSyMiT4OV-XqbA65g,Joely
45818,2014-01-06,82,3.64,jsEzCXrpP4jiHVLiAmCwdA,Janice
45829,2013-10-23,28,2.73,GOVP7KM1mVexOWuzP7Epmg,Niv
45840,2008-10-03,11,2.92,kezuIojNyQgd2fl2HpbstQ,Pietro
45843,2016-03-09,18,3.55,TBGj-TT96zfRMgNxNEQ7Iw,Jenn
45865,2009-03-09,201,4.11,iqERg1gRi-yFnq76GPdH1Q,Peter
